lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,3299,1.0829417705535889,27,,,,,,,,,,,,,,
,3349,0.8878805041313171,27,,,,,,,,,,,,,,
,3359,,27,0.9160323143005371,28.001771926879883,10.788657188415527,1.3956578969955444,15.81745719909668,,,,,,,,,
,3359,,27,,,,,,27.42381477355957,9.702138900756836,1.9082341194152832,15.813441276550293,,,,,
0.0009598041223894496,3360,,,,,,,,,,,,,,,,
,3399,0.7920769453048706,28,,,,,,,,,,,,,,
,3449,0.8843111991882324,28,,,,,,,,,,,,,,
,3479,,28,0.814237117767334,24.501550674438477,6.09215784072876,1.5950376987457275,16.814355850219727,,,,,,,,,
,3479,,28,,,,,,26.994661331176758,9.457651138305664,1.8763538599014282,15.660655975341797,,,,,
0.0009552835345560785,3480,,,,,,,,,,,,,,,,
,3499,0.9034792184829712,29,,,,,,,,,,,,,,
,3549,0.7716616988182068,29,,,,,,,,,,,,,,
,3599,0.9240947365760803,29,,,,,,,,,,,,,,
,3599,,29,0.8375826478004456,25.498449325561523,8.24102783203125,1.2184315919876099,16.038990020751953,,,,,,,,,
,3599,,29,,,,,,25.88674545288086,8.861248016357422,1.8458062410354614,15.17969036102295,,,,,
0.0009505339495172582,3600,,,,,,,,,,,,,,,,
,3649,0.8275691270828247,30,,,,,,,,,,,,,,
,3699,0.7843446731567383,30,,,,,,,,,,,,,,
,3719,,30,0.8183579444885254,23.74833869934082,6.1364641189575195,1.9273371696472168,15.684536933898926,,,,,,,,,
,3719,,30,,,,,,24.566112518310547,8.562148094177246,1.8098738193511963,14.194089889526367,,,,,
0.0009455577588320895,3720,,,,,,,,,,,,,,,,
,3749,0.967271089553833,31,,,,,,,,,,,,,,
,3799,0.8935025334358215,31,,,,,,,,,,,,,,
,3839,,31,0.7944625020027161,23.881258010864258,7.399202346801758,1.4621179103851318,15.019937515258789,,,,,,,,,
,3839,,31,,,,,,27.11929702758789,9.801791191101074,1.7537585496902466,15.56374740600586,,,,,
0.0009403574681624404,3840,,,,,,,,,,,,,,,,
,3849,0.804923415184021,32,,,,,,,,,,,,,,
,3899,0.8252718448638916,32,,,,,,,,,,,,,,
,3949,0.8110145926475525,32,,,,,,,,,,,,,,
,3959,,32,0.8023873567581177,24.700929641723633,8.79486083984375,1.2627381086349487,14.643331527709961,,,,,,,,,
,3959,,32,,,,,,23.805137634277344,7.979045391082764,1.795732021331787,14.030359268188477,,,,,
0.0009349356960112697,3960,,,,,,,,,,,,,,,,
,3999,0.7789767980575562,33,,,,,,,,,,,,,,
